GeneID	GSM4053401	GSM4053402	GSM4053403	GSM4053404	GSM4053405	GSM4053406	GSM4053407	GSM4053408	GSM4053409	GSM4053410	GSM4053411	GSM4053412
3679	188	378	405	579	202	380	541	8009	12051	20205	5761	1270
100528022	271	248	273	210	231	463	458	841	563	1395	550	563
2647	329	224	294	211	237	494	471	712	434	488	414	448
5959	46	74	63	49	29	68	90	326	235	1152	261	251
967	5152	7692	8826	5200	4728	11579	9841	12682	13093	14101	12172	13415
105369779	1	1	4	5	2	1	3	7	7	1	2	5
10220	19	105	36	25	9	34	92	53	65	45	22	10
84324	553	726	905	841	472	882	1016	671	773	1150	624	596
29095	217	259	184	277	120	452	417	291	218	99	334	292
85406	260	369	433	292	193	440	627	402	340	338	434	289
440104	2	0	0	0	0	1	2	0	0	0	0	0
4327	13	130	56	108	16	85	29	63	65	156	226	59
84305	137	158	182	199	65	228	251	302	139	166	185	417
1606	598	1018	499	1619	478	986	657	1440	1097	431	1314	1323
6490	18	52	35	176	38	52	83	27	18	93	78	20
1017	750	693	829	538	401	859	1121	218	459	279	367	395
5869	977	1074	1540	1277	993	2185	2629	2399	2818	1925	2359	1697
6821	552	677	725	487	710	1284	1413	962	1260	1505	867	770
64375	37	49	41	40	41	59	46	62	120	124	203	81
105369781	0	7	2	1	2	4	0	2	3	5	17	0
105369780	2	1	1	1	4	7	1	4	2	8	3	0
6231	9196	19344	8301	10172	8280	19276	13997	20592	4241	12092	8937	12517
2065	10317	13771	22873	7799	16498	26134	32310	12626	7887	1078	14057	9797
105369782	2	3	4	3	1	8	7	5	3	0	2	1
5036	5420	7138	6635	5549	3781	8719	9567	3038	4066	4991	4427	4948
6171	2703	5145	5264	2784	4453	5430	3774	3963	3097	3301	2781	4579
84872	15	57	62	46	15	77	69	58	115	148	71	42
23344	3163	5900	4866	3910	2671	6272	5822	6512	9690	14137	4924	2693
107987175	3	4	2	7	3	4	5	4	3	13	2	0
140465	120	106	304	232	124	372	447	383	781	9121	284	178
4637	4372	4551	8712	7044	4058	8788	12067	25360	36867	8757	11770	9288
6601	2749	4177	4442	3261	2958	6279	6376	4680	5555	9094	5615	3189
100189152	0	0	0	0	0	0	0	0	0	0	0	0
107984468	0	0	0	0	0	0	0	0	0	0	0	0
10193	226	605	397	277	252	412	559	359	470	673	472	350
79035	862	976	1161	544	699	1651	1996	785	610	680	564	850
283375	292	242	1902	87	1328	1257	3291	2615	673	8	2127	1694
283373	565	1125	797	810	584	1043	1589	1083	1142	975	1311	1200
93058	10	71	43	21	45	22	27	37	45	469	33	12
1431	4094	4607	5620	3598	2721	7337	7492	5999	5192	11573	6255	5420
10330	495	693	971	519	538	898	1445	315	297	497	446	525
112268098	8	2	6	6	1	5	8	5	1	4	7	0
9924	762	1351	1100	554	883	928	1226	729	484	792	564	566
51561	18	19	5	0	3	3	15	0	1	6	1	5
6773	1025	2025	1801	2672	975	1102	2253	1511	1252	4105	1521	1453
319	1	6	0	0	0	12	5	0	0	1	0	0
8914	829	1249	768	872	542	751	1182	345	263	299	294	456
4284	0	0	2	0	0	6	0	0	0	0	0	8
283377	38	127	76	55	65	102	122	72	55	65	69	73
27165	18	102	55	25	37	30	62	30	11	18	32	16
106635541	1	0	1	0	0	1	5	0	0	0	0	0
5939	551	1137	1454	821	644	1113	914	2160	2355	2285	1807	860
11176	5233	9811	7972	5140	4472	8833	9363	7712	6793	6479	9001	6825
506	8887	9068	10175	5097	5895	11878	15793	16929	10762	15729	13860	14154
692090	3	3	4	7	5	0	5	0	0	0	1	6
26789	2	3	8	8	3	4	7	0	1	0	3	2
10728	2529	3293	3456	2044	1344	3976	3335	1779	1880	1926	2152	1376
4666	5515	8809	12633	7606	7253	17742	11974	6574	8978	21668	9918	4710
5557	223	353	250	228	140	129	226	75	87	122	54	75
8630	4	17	72	43	16	46	22	86	335	25	66	48
121214	0	0	0	212	2	0	0	1	0	6	0	0
8608	0	13	2	35	1	1	0	0	10	6	0	0
11318	1	1	0	5	1	0	1	0	4	2	0	4
9880	153	245	224	141	128	236	280	140	157	174	194	110
6866	21	27	24	11	14	86	149	74	99	0	100	12
4640	2614	2512	4152	602	3116	5712	5730	7771	3479	14	9558	9689
23306	123	165	219	182	85	184	240	109	104	102	64	67
4665	167	146	122	117	74	103	315	99	260	80	56	52
6778	3258	5925	4380	3853	3184	6762	6015	5625	5785	4245	5989	4530
4035	9303	16744	23258	21994	15875	26660	42349	26395	33050	211087	28800	21347
105751187	66	125	173	200	150	191	354	209	273	1662	263	117
100302201	0	3	1	1	0	0	1	0	0	0	0	2
11247	1	37	2	17	0	0	11	0	0	3	1	0
6472	2578	5787	3821	2317	2849	3721	6236	911	773	1247	965	1072
56901	24	203	47	787	19	17	163	12	30	185	29	9
246329	59	25	105	96	32	30	57	57	34	18991	39	43
22864	1992	2261	3099	2003	2402	4526	4666	2852	2754	4445	3249	1661
3626	0	0	1	0	0	0	5	0	0	0	0	0
83729	0	13	5	0	2	8	0	0	1	41	0	0
2735	4	34	78	86	14	66	31	17	48	128	27	29
64333	219	1004	232	269	103	123	137	245	168	293	332	142
4141	1962	3134	2712	2636	2720	4559	4618	1917	2755	2043	2185	2595
102465454	1	4	1	3	1	0	0	0	0	0	1	0
1649	60	509	132	38	70	81	199	100	107	146	50	13
693201	3	27	17	0	8	12	10	0	4	0	0	11
114785	954	1103	1375	1160	982	2086	2278	1386	1022	839	1520	1461
10540	936	1352	1605	1578	879	1829	1911	2281	2316	2174	2164	1549
3798	0	73	131	24	22	72	32	730	2464	23	404	42
79837	855	894	939	814	602	2022	1847	1649	1093	391	1655	1213
196403	4	38	42	34	6	23	34	181	477	108	114	19
115557	17	98	212	209	20	130	48	2143	5297	678	1463	198
101927583	0	2	2	0	0	0	0	7	15	2	3	0
65012	0	8	4	4	0	1	0	16	69	27	18	2
2583	5	35	19	5	2	15	4	56	205	113	34	2
10956	2722	4064	4684	3631	3621	8200	8445	5479	4967	5680	6506	4208
116986	89	458	95	130	46	50	44	78	82	138	144	32
100130776	24	84	27	36	16	6	15	22	14	17	23	13
6302	571	904	1013	546	609	970	1096	545	648	637	570	665
1019	2126	3884	3658	1698	1558	3388	3343	924	1474	1989	1132	1416
102466729	5	12	4	5	13	8	13	6	1	5	3	0
92979	59	115	88	46	52	84	97	70	62	79	26	23
1594	33	156	127	114	47	96	59	40	4	4	56	17
4234	122	183	156	162	105	245	252	42	40	63	106	75
25895	18	85	51	54	47	91	72	39	44	65	36	29
10102	257	351	315	270	253	415	554	206	302	297	260	150
10677	33	81	160	107	111	229	113	209	94	120	205	81
10106	857	1286	1882	964	917	2142	1903	2564	2448	2438	2479	1252
407016	0	0	0	1	0	0	0	0	1	0	0	0
105369783	0	0	0	0	0	0	0	0	0	0	0	0
283387	0	0	0	0	0	0	0	0	0	0	0	0
101927608	0	0	0	0	0	0	0	0	0	0	0	0
100506844	0	0	0	0	0	0	0	0	0	0	0	0
91419	18	56	67	56	91	195	175	160	58	95	138	30
105369784	0	0	0	0	0	0	0	0	0	0	0	0
105369785	0	0	0	0	0	0	0	0	0	0	0	0
105369786	0	0	0	0	0	0	0	0	0	0	0	0
105369787	0	0	0	0	0	0	0	0	0	0	0	0
105369788	0	0	0	0	0	0	0	0	0	0	0	0
105369789	0	0	0	0	0	0	0	0	0	0	0	0
101927653	0	0	0	0	0	0	0	0	0	0	0	0
100506869	0	0	0	0	0	0	0	0	3	145	0	0
121227	1010	889	1696	1320	657	1412	1792	964	1088	990	1278	1742
105369791	0	0	0	0	0	0	0	0	0	0	0	0
105369792	0	0	0	0	0	0	0	0	0	0	0	0
9194	10	17	35	84	10	22	0	55	174	725	90	43
105369793	0	0	0	0	0	0	0	0	0	0	0	0
338811	0	3	5	3	1	9	0	1	3	6	5	2
9958	1035	2590	1611	1752	1231	2262	2371	1405	1352	1389	1383	997
102465133	15	40	28	28	23	26	50	30	11	13	33	16
23041	1192	1618	1668	1771	1479	1912	3314	1824	1672	1605	1997	1527
283416	1	2	5	3	0	0	8	2	1	5	4	1
406891	0	1	0	0	3	1	0	0	1	1	3	0
57460	334	327	290	54	209	495	381	58	56	73	54	43
105369795	0	0	0	0	0	1	0	1	0	0	0	0
552	3	40	21	28	0	0	0	41	15	318	63	5
105369797	0	0	0	0	0	0	0	0	0	0	0	0
283417	8	46	52	108	13	37	33	160	385	214	77	15
10329	100	141	145	148	178	327	209	117	82	174	162	65
104169670	5	9	11	2	11	32	17	4	31	8	11	9
113218505	2	19	19	11	7	16	5	8	17	2	26	4
57522	319	637	671	399	568	808	776	912	703	523	1118	765
105369801	0	0	0	0	0	0	0	0	0	0	0	0
105369798	0	0	0	0	0	0	0	0	0	0	0	0
144577	140	158	168	228	253	395	266	132	100	218	168	127
115749	6	17	2	67	0	1	37	9	0	0	4	0
11260	1183	3395	2338	2098	2653	3439	4238	855	1476	2567	940	935
29110	279	467	488	415	341	607	901	407	376	379	439	426
105369803	0	0	0	0	0	0	0	0	0	1	0	0
107984521	0	0	0	0	0	0	0	0	0	0	0	0
105369804	0	0	0	0	0	0	0	0	0	0	0	0
283349	498	745	489	468	231	1279	662	1664	2542	805	1374	636
100500856	2	0	2	3	0	0	3	0	0	0	0	0
693129	2	0	2	3	0	0	3	0	0	0	0	0
2799	1013	2109	1722	1850	1146	3131	2588	2309	2317	4989	2960	1046
23329	128	527	289	147	207	598	1016	121	120	91	203	152
400046	0	0	0	0	0	0	0	0	0	0	0	0
109729131	0	0	0	0	0	0	0	0	0	0	0	0
107984522	0	0	0	0	0	0	0	0	0	0	0	0
11197	0	0	100	39	3	1024	13	7	0	0	23	0
23592	783	1145	1611	911	1003	2423	2431	1131	1052	709	1258	925
253827	3	75	125	218	20	172	57	1703	3920	1078	1139	192
100507065	0	0	0	0	0	0	0	0	0	0	0	0
105369809	0	0	0	0	0	0	0	1	7	2	0	0
105369187	0	0	0	0	0	0	0	0	0	0	0	0
105369808	0	0	0	0	0	0	0	0	0	0	0	0
105369807	0	0	0	0	0	0	0	0	0	0	0	0
105369806	0	0	0	0	0	0	0	0	0	0	0	0
204010	0	16	7	2	0	0	0	0	0	0	3	0
8091	116	160	180	114	139	172	708	105	57	2	87	73
100129940	23	40	18	16	24	15	8	6	4	0	6	22
102464827	0	0	0	0	0	0	0	0	0	0	0	0
105369810	0	0	0	0	0	0	0	0	0	0	0	0
84298	184	280	344	278	186	292	313	255	185	322	283	103
103625681	0	2	0	0	5	0	4	0	0	1	0	2
51643	143	283	389	223	239	633	522	487	333	464	428	325
11213	117	733	221	178	77	181	517	227	178	404	431	94
102465249	0	0	0	0	0	0	0	0	0	0	0	0
92797	157	201	161	130	172	188	532	28	49	73	126	37
23426	21	17	309	519	178	192	574	322	704	64	364	42
105369811	0	0	6	15	2	12	14	6	23	11	1	9
102724421	0	0	0	0	0	0	0	0	0	0	0	0
55832	947	1390	1647	1375	934	1805	3220	1018	1450	1115	1251	823
105369813	0	0	0	0	0	0	0	0	0	0	0	0
105369812	0	0	0	0	0	0	1	0	0	2	0	0
102724433	0	0	0	0	0	0	0	0	0	0	0	0
100507175	0	0	0	0	0	0	0	0	0	0	0	0
105369815	0	0	0	0	0	0	0	0	0	0	0	0
8445	169	211	281	142	223	530	545	574	405	181	612	303
105369816	0	0	0	0	0	0	0	1	0	0	0	0
101927901	0	0	0	0	0	0	0	0	0	0	0	0
107984531	0	0	0	0	0	0	0	0	0	0	0	0
107984526	0	0	0	0	0	0	0	0	0	0	0	0
101927922	0	0	0	0	0	0	0	0	0	0	0	0
100885789	0	0	0	0	0	0	0	0	0	0	0	0
3458	2	5	1	1	0	1	0	0	0	3	0	0
105369818	0	0	0	0	0	0	0	0	0	0	0	0
55801	1	0	4	3	0	0	4	0	0	0	0	1
50616	0	0	0	3	0	0	2	0	0	0	0	0
56890	85	124	148	128	155	188	362	377	662	187	306	134
105369819	0	0	0	0	0	0	0	0	0	0	0	0
100507195	0	0	0	0	0	0	0	0	0	0	0	0
5908	967	1501	1773	1125	979	2846	3000	2595	2352	1841	2496	1548
100379132	13	21	3	8	0	7	18	12	5	9	1	12
100507250	0	0	0	0	0	0	0	0	0	0	0	0
57122	993	1143	1246	813	678	1480	1660	463	595	802	535	527
55508	37	103	64	72	31	106	145	80	103	117	75	26
105369820	0	0	0	0	0	0	0	0	0	0	0	0
100130075	0	0	0	0	0	0	3	0	1	0	0	0
4193	695	2657	1271	1495	1152	1404	2232	906	945	2347	1112	866
1368	122	274	323	308	159	464	210	550	383	2377	1372	826
107984471	0	0	0	0	0	0	0	0	0	0	0	0
11052	1226	1158	1710	1244	1168	2526	2912	937	1017	893	1168	898
100302182	3	1	5	1	4	2	6	1	1	1	1	2
4069	616	3326	3367	2342	4045	2474	1935	1401	1056	956	4750	1058
8089	84	148	159	107	121	193	219	75	70	53	59	43
105369822	0	0	0	0	0	0	0	0	0	0	0	0
10818	116	179	328	201	166	329	376	295	412	384	291	183
109623461	0	0	0	0	0	0	0	0	0	0	0	0
100500903	0	0	0	0	0	0	0	0	0	0	0	0
100500868	0	0	0	0	0	0	0	0	0	0	0	0
10576	2145	3856	3752	2591	2216	5290	6145	1437	1812	1582	2028	1841
376132	0	0	0	2	0	0	0	0	0	0	0	0
105369823	0	0	0	0	0	0	0	0	0	0	0	0
144453	16	4	0	2	1	2	0	0	0	318	0	0
101928002	1	0	1	0	0	1	0	0	0	0	0	0
117177	755	1104	989	831	840	1468	2204	536	360	188	579	631
196446	5	20	19	31	111	13	3	3	0	15	1	0
105369826	0	0	0	0	0	0	0	0	0	0	0	0
101928062	0	0	0	0	0	0	0	0	0	0	0	0
4848	1224	1674	2033	1821	1211	2540	3467	1724	1744	1934	2141	1233
27345	25	17	9	16	19	19	63	28	100	16	15	5
105369827	0	0	0	1	0	0	0	0	0	0	0	0
5787	724	1222	1947	1876	1451	3246	1904	1561	1758	5809	2372	1634
105369828	98	268	310	381	269	597	326	287	317	1065	447	308
5801	221	24	215	7	68	40	416	1259	676	3	579	557
7103	6555	1002	6952	410	4048	6933	3877	6066	3445	78	6283	7248
105369831	0	0	0	0	0	0	0	0	0	0	0	0
105369832	8	0	13	0	5	12	1	13	3	0	4	14
8549	543	10	2982	729	713	1796	1445	76	50	324	142	123
105369833	0	0	5	1	2	8	1	0	0	0	0	0
196441	1686	2208	2838	2201	2436	2788	4702	1259	1711	1737	1809	1388
107984529	0	0	0	0	0	0	0	0	0	2	0	0
83591	22	15	38	11	25	40	8	29	29	21	28	4
55266	139	147	257	305	187	542	774	363	365	432	356	356
107984530	0	0	0	0	0	0	4	0	0	0	0	0
23011	433	763	808	790	528	1221	1184	919	1287	1512	1252	368
64786	810	1755	1418	812	996	1915	2031	962	1165	1987	1062	574
729633	1	0	1	0	1	1	3	3	0	1	1	0
121278	1	0	0	0	0	0	0	0	9	0	0	0
29953	30	45	26	39	120	122	169	115	203	452	310	82
283392	0	0	0	3	0	0	0	1	10	381	25	0
105369838	0	0	0	0	0	0	0	0	0	0	0	0
101928137	0	0	0	0	0	0	0	0	0	0	0	0
105369839	0	0	0	0	0	0	0	0	0	0	0	0
105369840	0	0	0	0	0	0	0	0	0	0	0	0
105369841	0	0	0	0	0	0	0	0	0	0	0	0
100507377	0	0	0	0	0	0	0	0	0	0	0	0
107987178	0	0	0	0	0	0	0	0	0	0	0	0
552889	109	190	219	127	95	300	365	199	208	161	175	188
101929967	0	0	0	0	0	0	0	0	0	0	0	0
105369842	0	0	0	0	0	0	0	0	0	0	0	0
105369843	0	0	0	0	0	0	0	0	0	0	0	0
3747	0	0	0	0	2	0	1	4	13	0	8	2
100130268	0	0	0	0	0	0	0	0	0	0	0	0
107983975	0	1	1	0	0	0	0	0	0	0	0	0
84698	7	1	17	7	77	51	11	18	29	48	14	24
256710	2	0	3	0	3	5	0	0	1	0	0	0
144321	3	9	3	10	32	4	9	2	16	82	1	1
11010	184	383	390	308	193	474	428	221	344	443	299	155
11103	432	808	757	450	386	815	947	339	474	650	509	323
105369844	0	0	0	0	0	0	0	0	0	0	0	0
107984533	0	0	0	0	0	0	0	0	0	0	0	0
105369846	0	0	0	0	0	0	0	0	0	0	0	0
105369847	0	0	0	0	0	0	0	0	0	0	0	0
22822	3687	20102	2513	1583	1503	5529	1922	516	464	389	918	450
4673	1303	4807	3786	1674	2000	3944	2847	1640	2406	4628	1825	456
105369848	0	0	0	0	0	0	0	0	0	1	0	0
79738	19	55	66	56	47	88	98	49	101	219	40	14
114882	523	2306	1914	1520	869	2196	1329	947	1284	2928	1263	654
105369850	0	0	0	0	0	0	0	0	0	0	0	0
105369851	0	0	0	0	0	0	0	0	0	0	0	0
23390	118	174	374	224	279	329	598	363	630	504	267	173
1466	0	35	54	446	24	42	20	62	48	303	48	4
144455	268	196	200	258	79	157	318	32	29	4	48	76
105369853	0	0	0	0	0	0	0	0	0	0	0	0
105369854	0	0	0	0	0	0	0	0	0	0	0	0
105369855	0	0	0	0	0	0	0	0	0	0	0	0
105369856	0	0	0	0	0	0	0	0	0	0	0	0
89795	14	149	59	246	21	215	10	145	419	647	137	59
105369860	0	0	0	0	0	0	0	0	0	0	0	0
105369859	0	0	0	0	0	0	0	0	0	0	0	0
6857	46	12	7	90	78	8	328	136	471	21	114	50
105369863	0	0	0	0	0	0	0	0	0	0	0	0
100302136	0	0	0	0	0	0	0	0	0	0	0	0
5074	345	519	545	315	306	581	537	277	234	103	452	359
105369864	0	0	0	0	0	0	0	0	0	0	0	0
4659	1398	3012	2507	2142	1498	2795	3360	6434	11318	3649	6094	1664
105369865	0	1	1	0	0	0	0	0	0	0	0	0
283310	0	12	15	42	0	6	30	27	63	31	39	7
374462	0	3	2	23	0	0	0	24	15	178	15	3
105369867	0	0	0	0	0	0	0	0	0	0	0	0
4618	0	0	1	0	0	0	1	1	0	2569	1	0
4617	0	0	0	0	0	0	0	0	0	47	0	0
101928420	0	0	0	0	0	0	0	0	0	0	0	0
8825	8	2	21	16	11	85	58	36	28	101	25	5
693202	0	0	0	0	0	1	0	0	0	0	0	0
105369869	0	0	3	5	0	7	11	1	5	15	3	0
693203	0	0	0	0	0	0	0	0	0	0	0	0
79611	6	13	70	1020	26	29	13	142	231	2470	135	41
107984535	0	0	0	0	0	0	0	0	0	0	0	0
100616133	0	0	0	0	0	0	0	0	0	0	0	0
8499	6	43	39	41	9	32	13	35	43	238	33	47
102724663	0	0	0	1	1	0	0	2	2	9	0	2
105369872	0	0	5	3	2	0	5	2	4	5	0	0
101928449	0	0	0	0	0	0	0	0	0	0	0	0
105369873	0	0	0	0	0	0	0	0	1	0	0	0
29080	341	737	625	295	314	685	774	282	308	689	511	182
84190	39	79	88	57	66	102	51	131	222	117	144	124
107987180	0	0	0	0	0	0	0	0	0	0	0	0
107984487	0	0	0	0	0	0	0	0	0	0	0	0
160335	428	690	294	344	370	441	478	775	1302	157	613	345
105369874	0	0	0	0	0	0	0	0	0	0	0	0
107984536	0	0	0	0	0	0	0	0	0	0	0	0
105369875	0	0	0	0	0	0	0	0	0	0	0	0
55117	0	0	7	52	0	15	0	14	43	0	16	0
102724680	0	0	0	0	0	0	0	0	0	0	0	0
144448	0	0	0	0	0	0	0	0	0	0	0	0
84125	11	7	5	11	0	9	0	21	33	32	7	1
8092	0	0	0	3	0	0	0	0	0	1	0	0
105369876	0	0	0	1	0	0	1	0	0	0	0	0
107984537	0	0	0	1	0	0	0	0	0	0	0	0
9182	0	0	7	59	3	28	38	8	48	118	7	8
4922	0	0	0	0	1	3	35	1	6	14	0	0
25834	0	3	3	0	0	0	0	5	9	0	9	0
105369877	0	0	0	0	0	0	0	0	0	0	0	0
113839519	0	0	0	0	0	0	0	0	0	0	0	0
105369878	0	0	0	0	0	0	0	0	0	0	0	0
105369879	0	0	0	0	0	0	0	0	0	0	0	0
107984478	0	0	0	0	0	0	0	0	0	0	0	0
105369880	0	0	0	0	0	0	0	0	0	0	0	0
105369881	0	0	0	0	0	0	0	0	0	0	0	0
110806294	0	0	0	0	0	0	0	0	0	0	0	0
400058	0	2	0	0	1	0	0	0	0	7	3	0
160419	0	0	0	0	0	0	0	0	0	0	0	0
107984542	0	0	0	0	0	0	0	0	0	0	0	1
91298	211	289	254	262	235	688	513	171	158	153	154	100
80184	257	481	637	342	585	697	924	317	467	659	430	234
160418	253	619	558	855	405	848	1354	413	877	601	581	339
4254	53	195	194	269	124	122	186	455	1033	216	551	245
105369885	0	0	0	0	0	0	0	1	0	0	0	0
105369886	0	0	0	0	0	0	0	0	0	0	0	0
105369887	0	0	0	0	0	0	0	0	0	0	0	0
728084	0	0	0	0	0	0	0	0	0	0	0	0
105378255	0	0	0	0	0	0	0	0	0	0	0	0
1848	2207	2788	878	1063	749	1742	1915	1511	969	1038	2482	2139
282809	431	1009	601	224	779	773	770	392	253	104	369	253
100528030	165	154	305	79	291	361	616	149	78	27	257	188
8693	167	146	305	72	295	358	623	154	78	25	263	204
109729146	0	0	0	0	0	0	2	0	0	0	1	2
490	1133	2002	1971	1177	731	2035	1457	4859	2647	1635	5144	2558
338758	0	0	0	0	0	0	0	0	0	0	0	0
107984543	0	0	0	0	0	0	0	0	0	0	0	0
105369890	0	0	0	0	0	0	0	0	0	0	0	0
105369891	0	0	0	0	0	0	0	0	0	0	0	0
105369892	0	0	0	0	0	0	0	0	0	0	0	0
105369893	0	0	0	0	0	0	0	0	0	0	0	0
102724834	0	0	0	0	0	0	0	0	0	0	0	0
105369895	0	0	0	0	0	0	0	0	0	0	0	0
439916	0	0	0	0	0	0	0	0	0	0	0	0
196477	0	2	0	0	0	2	0	0	0	0	0	0
1833	0	0	22	0	3	3	0	0	0	7	0	0
11081	0	0	0	0	0	1	0	2	6	3	18	0
4060	88	825	2089	1445	209	462	406	871	917	2137	763	222
1634	128	2694	3497	5625	434	1209	658	7221	9927	17052	7120	2848
105369898	0	0	0	0	0	0	0	0	0	0	0	0
107984544	0	0	0	0	0	0	0	0	0	0	0	0
105369897	0	0	0	0	0	0	0	0	0	0	0	0
105369896	0	0	0	0	0	0	0	0	0	0	0	0
105369900	0	0	0	0	0	0	0	0	0	0	0	0
105369901	0	0	0	0	0	0	0	0	0	0	0	0
256021	10	8	3	2	0	0	5	0	1	8	5	0
694	164	558	417	228	208	523	210	431	374	957	613	312
101928617	0	0	0	0	0	0	0	0	0	0	0	0
107984023	0	0	0	0	0	0	0	0	0	0	0	0
101930023	0	0	0	0	0	0	0	0	0	0	0	0
105369903	0	0	0	0	0	0	0	0	0	0	0	0
105369902	0	0	0	0	0	0	0	0	0	0	0	0
107984467	0	0	0	0	0	0	0	0	0	0	0	0
574016	0	0	0	1	2	1	0	0	0	2	1	0
574028	0	0	0	1	0	0	0	0	0	0	0	0
100507616	0	0	0	0	0	0	0	0	0	0	0	0
105369904	0	0	0	0	0	0	0	0	0	0	0	0
105369905	0	0	0	0	0	0	0	0	0	0	0	0
338809	17	20	32	7	12	8	64	19	0	0	5	0
440107	26	20	19	10	12	11	46	8	1	1	1	0
8411	1206	2205	3568	1820	1494	2139	3448	1562	1888	3754	1748	970
105369906	4	1	0	1	1	2	1	0	0	0	0	0
643339	12	1	4	3	15	9	5	4	0	7	0	3
105369907	0	0	0	0	0	0	0	0	0	0	0	0
105369908	0	0	0	0	0	0	0	0	0	0	0	0
102724933	2	0	0	0	1	0	0	0	0	0	0	0
105369909	0	0	0	0	0	0	0	0	0	0	0	0
11163	1374	1384	2670	543	1780	4577	1612	1008	934	1406	1309	818
7334	605	1127	1129	733	474	1369	1198	773	619	565	732	674
112267866	1	0	1	0	0	0	1	0	0	0	1	0
28977	279	455	492	285	285	782	686	222	186	232	333	263
144481	0	0	0	0	0	0	0	0	0	0	2	0
8835	15	21	80	56	31	158	88	269	247	132	330	74
8738	124	314	211	149	182	249	537	345	260	351	240	215
101928731	0	0	0	0	0	0	2	1	0	0	0	0
105369911	0	0	0	0	0	0	0	0	0	0	0	0
105369912	0	0	0	0	0	0	0	0	0	0	0	0
105369913	0	0	0	0	0	0	0	0	0	0	0	0
10154	128	458	632	488	158	339	289	246	217	595	724	295
51134	239	238	350	274	230	379	450	139	127	111	185	56
144486	0	0	0	0	0	0	0	0	0	0	0	0
102724960	0	0	0	0	0	0	0	0	0	0	0	0
100847031	0	0	0	0	0	0	0	0	0	0	0	0
57458	102	116	123	111	64	305	86	803	269	291	690	435
102465834	0	0	0	0	0	0	0	3	0	5	3	0
105369914	0	0	0	0	0	0	0	0	0	0	0	1
574449	0	0	0	0	0	0	0	0	0	0	0	0
160313	0	0	0	1	0	0	0	0	0	0	0	0
105369915	0	3	0	0	0	0	1	0	0	0	0	0
55967	851	757	997	615	595	1237	1418	1086	987	1293	970	826
7181	389	548	603	378	408	678	786	308	311	494	267	290
55785	318	1117	511	538	281	512	570	848	1294	394	912	393
112268099	0	0	0	1	0	0	0	1	0	0	0	0
55591	546	1167	724	885	635	1364	1279	1023	1287	1469	1016	729
442903	0	0	0	0	0	0	0	0	0	0	0	0
100500802	0	0	0	0	0	0	0	0	0	0	0	0
105369917	0	0	0	0	0	0	0	6	51	0	9	0
107984545	0	0	0	0	0	0	0	0	0	0	0	0
10988	813	1860	1677	1657	1169	2652	2671	1466	2505	2934	1894	835
84101	1	0	2	1	0	9	0	23	32	0	5	0
100132594	4	0	8	0	6	2	3	0	0	0	20	3
59277	113	49	291	158	212	230	161	316	422	722	446	195
105369919	0	0	1	0	0	0	1	0	0	0	0	0
105369921	0	0	0	0	0	0	0	0	0	0	0	0
105369920	0	0	0	0	0	0	0	0	0	0	0	0
6636	777	1273	1959	1303	729	2542	2767	570	914	745	643	704
120935	1	0	1	4	0	3	2	1	1	0	0	0
144193	0	0	16	5	17	17	7	8	13	10	18	3
3034	17	237	65	3400	62	68	107	34	27	100	108	12
102723340	192	335	314	168	204	297	310	228	221	256	219	185
4048	1317	2536	2977	2112	1524	2975	2391	1437	1790	2425	2155	1064
100189239	0	0	0	0	0	0	0	0	0	0	0	0
105369923	0	0	0	0	0	0	0	0	0	0	0	0
105369924	0	0	0	0	0	0	0	0	0	0	0	0
105369925	0	0	0	0	0	0	0	0	0	0	0	0
2004	200	722	594	982	230	792	737	627	1022	1595	887	437
107984546	0	0	0	0	0	1	0	0	0	0	0	0
5128	356	718	709	564	392	613	887	724	1107	683	1252	604
144535	1	10	26	78	15	24	9	64	86	50	49	33
121441	496	712	784	551	563	874	755	439	679	779	435	422
107984547	0	0	0	0	0	0	0	0	0	0	0	0
105369928	0	0	0	0	0	0	0	0	0	0	0	0
105369927	0	0	0	0	0	0	0	0	0	0	0	0
101928912	0	0	0	0	0	0	0	0	0	0	0	0
105369930	0	0	0	0	0	0	0	0	0	0	0	0
105369929	0	0	0	0	0	0	0	0	0	0	0	0
196475	0	0	0	0	0	0	0	0	0	0	0	0
100302289	0	0	0	0	0	0	0	0	0	0	0	0
406926	0	0	0	0	0	0	0	0	0	0	0	0
643711	0	0	0	0	0	0	0	0	0	0	0	0
100616287	0	0	0	0	0	0	0	0	0	0	0	0
100422924	0	0	0	0	0	0	0	0	0	0	0	0
105369932	0	0	0	0	0	0	0	0	0	0	0	0
105369933	0	0	0	0	0	0	0	0	0	0	0	0
121456	2	21	6	8	0	1	5	52	54	14	27	2
643770	0	0	3	6	5	2	2	0	2	2	0	0
100189207	0	0	0	0	0	0	0	0	0	0	0	0
100189171	0	0	0	0	0	0	0	0	0	0	0	0
100128191	259	186	313	221	190	478	560	114	93	45	161	147
7112	2340	1472	2488	1887	1591	3269	4660	977	820	449	1134	1306
5250	3579	5143	4852	3843	3368	9808	8207	8434	7701	6921	7182	6117
677832	364	71	732	267	1365	620	605	36	10	3	30	115
121457	3	37	38	30	12	12	12	11	41	77	25	3
317	782	637	1330	746	893	1957	2187	727	638	358	1062	1157
56899	22	10	62	21	38	54	62	368	601	265	312	43
